,customer_id,last_purchase,frequency,monetary,avg_order_value,recency,churn,Segment
3677,C5379,2024-11-30,1,152.65890357328934,152.65890357328934,365,0,Occassional Buyer Customer
3678,C538,2024-12-18,8,251.00103467596261,31.375129334495327,347,0,New Customer
3679,C5380,2025-03-02,1,-235.65356982905053,-235.65356982905053,273,0,New Customer
3680,C5383,2023-09-06,1,-215.5688112634311,-215.5688112634311,816,1,At-Risk Customer
3681,C5384,2025-03-15,1,145.8848564819219,145.8848564819219,260,0,Occassional Buyer Customer
3682,C5385,2024-09-01,1,529.8437943284456,529.8437943284456,455,1,Occassional Buyer Customer
3683,C5388,2025-03-19,4,-593.9640722622951,-148.49101806557377,256,0,New Customer
3684,C539,2024-01-21,1,-115.04022036580623,-115.04022036580623,679,1,At-Risk Customer
3685,C5390,2024-06-26,1,357.6245207564687,357.6245207564687,522,1,Occassional Buyer Customer
3686,C5391,2024-07-22,1,53.86475110529839,53.86475110529839,496,1,Occassional Buyer Customer
3687,C5393,2025-05-06,32,3133.6950803766454,97.92797126177017,208,0,Loyal High-Value Customer
3688,C5394,2025-02-10,4,-410.14890549810946,-102.53722637452736,293,0,New Customer
3689,C5396,2022-10-14,1,-101.42139623665564,-101.42139623665564,1143,1,At-Risk Customer
3690,C5397,2025-09-12,8,-501.2695465230303,-62.658693315378784,79,0,New Customer
3691,C5398,2024-01-25,8,-849.1138705611997,-106.13923382014997,675,1,At-Risk Customer
3692,C5399,2023-12-05,4,-44.48592259493624,-11.12148064873406,726,1,At-Risk Customer
3693,C54,2023-07-12,1,-192.757407461452,-192.757407461452,872,1,At-Risk Customer
3694,C540,2024-01-19,1,-245.8528653449191,-245.8528653449191,681,1,At-Risk Customer
3695,C5400,2025-11-02,18,208.2761368509656,11.570896491720312,28,0,New Customer
3696,C5401,2022-12-20,1,-97.24605478222836,-97.24605478222836,1076,1,At-Risk Customer
3697,C5402,2024-05-31,1,112.6835212850831,112.6835212850831,548,1,Occassional Buyer Customer
3698,C5403,2024-12-30,27,573.9349438791644,21.256849773302385,335,0,New Customer
3699,C5404,2024-10-31,1,-103.5037676085401,-103.5037676085401,395,1,New Customer
3700,C5405,2023-02-04,1,-12.70617880726702,-12.70617880726702,1030,1,At-Risk Customer
3701,C5406,2023-12-11,1,16.032249423066176,16.032249423066176,720,1,At-Risk Customer
3702,C5407,2024-02-24,1,-202.9434261019323,-202.9434261019323,645,1,At-Risk Customer
3703,C5408,2025-03-21,1,-77.99856449725647,-77.99856449725647,254,0,New Customer
3704,C5409,2025-06-12,4,94.25937956066744,23.56484489016686,171,0,New Customer
3705,C541,2025-06-15,18,412.08741972961525,22.89374554053418,168,0,New Customer
3706,C5410,2025-01-30,8,-850.8277763379187,-106.35347204223984,304,0,New Customer
3707,C5411,2024-02-08,1,-2.011549232306013,-2.011549232306013,661,1,At-Risk Customer
3708,C5412,2025-04-27,18,-1946.0303777006905,-108.11279876114946,217,0,New Customer
3709,C5414,2025-07-02,8,-89.45137515755647,-11.181421894694559,151,0,New Customer
3710,C5415,2025-04-16,8,-353.37803728744154,-44.17225466093019,228,0,New Customer
3711,C5416,2024-11-05,27,-2981.2966859470266,-110.4183957758158,390,1,Discount Seeker Customer
3712,C5417,2024-09-28,1,46.059576562995055,46.059576562995055,428,1,Occassional Buyer Customer
3713,C5418,2024-12-02,4,1285.6996695673704,321.4249173918426,363,0,Occassional Buyer Customer
3714,C542,2025-03-03,32,-1250.5724937951145,-39.08039043109733,272,0,New Customer
3715,C5420,2024-12-20,4,-537.4498483600074,-134.36246209000186,345,0,New Customer
3716,C5421,2023-10-23,1,67.82474942635366,67.82474942635366,769,1,Occassional Buyer Customer
3717,C5423,2025-03-02,1,37.1523558399053,37.1523558399053,273,0,New Customer
3718,C5424,2025-02-19,48,-2319.7296063382696,-48.32770013204728,284,0,Discount Seeker Customer
3719,C5425,2024-07-04,4,346.0331425695,86.508285642375,514,1,Occassional Buyer Customer
3720,C5426,2024-05-24,8,138.7164170437195,17.339552130464938,555,1,Occassional Buyer Customer
3721,C5428,2024-11-12,8,-1455.09710958405,-181.88713869800625,383,1,New Customer
3722,C5429,2024-08-20,1,334.2410572610326,334.2410572610326,467,1,Occassional Buyer Customer
3723,C5430,2024-07-23,4,955.5593477588552,238.8898369397138,495,1,Occassional Buyer Customer
3724,C5431,2025-09-20,4,777.1099154731832,194.2774788682958,71,0,Occassional Buyer Customer
3725,C5433,2024-05-15,1,-156.66431725167217,-156.66431725167217,564,1,At-Risk Customer
3726,C5435,2024-04-28,1,-91.87272234504366,-91.87272234504366,581,1,At-Risk Customer
3727,C5436,2024-08-09,8,293.1554715934391,36.644433949179884,478,1,Occassional Buyer Customer
3728,C5437,2022-08-15,1,481.6557613591474,481.6557613591474,1203,1,Occassional Buyer Customer
3729,C5438,2025-07-03,18,-2719.0376282420416,-151.05764601344674,150,0,New Customer
3730,C544,2024-01-25,1,63.7067229317271,63.7067229317271,675,1,Occassional Buyer Customer
3731,C5440,2022-04-14,1,132.67648507232005,132.67648507232005,1326,1,At-Risk Customer
3732,C5441,2022-11-16,1,-165.3076174716537,-165.3076174716537,1110,1,At-Risk Customer
3733,C5442,2024-03-26,1,-19.03567553896608,-19.03567553896608,614,1,At-Risk Customer
3734,C5443,2024-01-25,1,-8.909913117792644,-8.909913117792644,675,1,At-Risk Customer
3735,C5444,2024-07-26,4,441.49775002379414,110.37443750594853,492,1,Occassional Buyer Customer
3736,C5445,2024-03-24,18,-164.04067008928158,-9.113370560515643,616,1,New Customer
3737,C5446,2024-03-21,1,-253.21020265693696,-253.21020265693696,619,1,At-Risk Customer
3738,C5447,2023-02-15,1,-76.80043081643117,-76.80043081643117,1019,1,At-Risk Customer
3739,C5448,2024-09-12,1,116.4608993660919,116.4608993660919,444,1,Occassional Buyer Customer
3740,C5449,2025-02-09,4,-359.8664192768565,-89.96660481921413,294,0,New Customer
3741,C545,2025-10-20,32,-872.7832147331012,-27.274475460409413,41,0,New Customer
3742,C5452,2024-10-15,1,66.67235361763166,66.67235361763166,411,1,Occassional Buyer Customer
3743,C5453,2025-07-17,50,-4207.813581524699,-84.15627163049398,136,0,Discount Seeker Customer
3744,C5454,2023-05-02,1,-210.2928392752057,-210.2928392752057,943,1,At-Risk Customer
3745,C5455,2023-09-18,1,-285.769410595778,-285.769410595778,804,1,At-Risk Customer
3746,C5456,2025-04-30,18,-518.7739008400255,-28.820772268890305,214,0,New Customer
3747,C5457,2024-07-30,1,-52.961649005331694,-52.961649005331694,488,1,New Customer
3748,C5459,2024-10-22,4,-92.72048361385635,-23.180120903464086,404,1,New Customer
3749,C546,2025-08-19,108,1671.4400322988251,15.476296595359493,103,0,Loyal High-Value Customer
3750,C5462,2025-03-28,8,635.7521548461177,79.46901935576471,247,0,Occassional Buyer Customer
3751,C5463,2022-07-10,1,-44.08108446667249,-44.08108446667249,1239,1,At-Risk Customer
3752,C5464,2025-02-27,8,713.9704587851058,89.24630734813823,276,0,Occassional Buyer Customer
3753,C5465,2023-08-22,1,135.3122210080336,135.3122210080336,831,1,Occassional Buyer Customer
3754,C5467,2024-06-13,1,-202.3575616434853,-202.3575616434853,535,1,New Customer
3755,C5468,2024-07-14,8,909.4481109109169,113.6810138638646,504,1,Occassional Buyer Customer
3756,C5469,2023-07-24,1,272.13922891149,272.13922891149,860,1,Occassional Buyer Customer
3757,C547,2025-01-13,27,-789.3473221332121,-29.23508600493378,321,0,New Customer
3758,C5471,2024-09-25,8,88.88572032276147,11.110715040345184,431,1,New Customer
3759,C5472,2024-10-06,8,-2408.431823251331,-301.0539779064164,420,1,New Customer
3760,C5473,2024-09-11,1,-31.967736698850363,-31.967736698850363,445,1,New Customer
3761,C5474,2024-12-30,8,628.9328631979622,78.61660789974528,335,0,Occassional Buyer Customer
3762,C5475,2024-09-22,1,31.97134062272422,31.97134062272422,434,1,Occassional Buyer Customer
3763,C5476,2024-03-29,8,-467.31800860623974,-58.41475107577997,611,1,New Customer
3764,C5477,2025-04-06,48,-4712.795468702878,-98.18323893130996,238,0,Discount Seeker Customer
3765,C5478,2024-07-27,1,25.87019978975787,25.87019978975787,491,1,Occassional Buyer Customer
3766,C548,2023-02-12,1,-256.08627886274405,-256.08627886274405,1022,1,At-Risk Customer
3767,C5480,2025-04-20,8,-810.7130423034737,-101.33913028793421,224,0,New Customer
3768,C5481,2024-03-29,1,-224.5083383673075,-224.5083383673075,611,1,At-Risk Customer
3769,C5482,2024-06-15,8,-661.9157006863915,-82.73946258579893,533,1,New Customer
3770,C5485,2025-05-27,8,-29.421135029842503,-3.677641878730313,187,0,New Customer
3771,C5487,2024-09-28,8,52.10896200061495,6.513620250076869,428,1,New Customer
3772,C5488,2025-05-26,75,5543.731850565244,73.91642467420326,188,0,Loyal High-Value Customer
3773,C5489,2023-02-27,1,244.46842099967964,244.46842099967964,1007,1,Occassional Buyer Customer
3774,C549,2024-11-02,8,80.00574420384885,10.000718025481106,393,1,New Customer
3775,C5491,2024-07-01,1,-77.57491575900207,-77.57491575900207,517,1,New Customer
3776,C5492,2024-09-21,8,-567.7102173968125,-70.96377717460156,435,1,New Customer
3777,C5493,2025-11-10,32,2062.764831447701,64.46140098274066,20,0,Loyal High-Value Customer
3778,C5494,2024-07-03,1,177.75686555784364,177.75686555784364,515,1,Occassional Buyer Customer
3779,C5495,2024-03-21,8,-937.1268035639927,-117.14085044549908,619,1,At-Risk Customer
3780,C5496,2022-07-12,1,-60.61553066538997,-60.61553066538997,1237,1,At-Risk Customer
3781,C5498,2024-11-18,4,-362.50099868943704,-90.62524967235926,377,1,New Customer
3782,C550,2024-09-08,8,-196.34432203051858,-24.543040253814823,448,1,New Customer
3783,C5500,2025-03-11,8,716.1873967852666,89.52342459815833,264,0,Occassional Buyer Customer
3784,C5502,2025-08-29,18,753.8278345240287,41.879324140223815,93,0,New Customer
3785,C5506,2025-08-13,8,-186.7504866597867,-23.343810832473338,109,0,New Customer
3786,C5507,2024-04-23,4,132.56857821939172,33.14214455484793,586,1,Occassional Buyer Customer
3787,C5508,2023-10-21,1,430.12333124887095,430.12333124887095,771,1,Occassional Buyer Customer
3788,C5509,2022-07-20,1,-5.101507886277969,-5.101507886277969,1229,1,At-Risk Customer
3789,C551,2024-12-27,4,-1284.5131462160784,-321.1282865540196,338,0,New Customer
3790,C5511,2024-12-24,8,116.31617246566731,14.539521558208413,341,0,New Customer
3791,C5512,2024-09-29,8,-369.7728535445613,-46.221606693070164,427,1,New Customer
3792,C5516,2024-02-29,4,428.0897732403565,107.02244331008913,640,1,Occassional Buyer Customer
3793,C5517,2024-07-21,4,153.25711842540466,38.314279606351164,497,1,Occassional Buyer Customer
3794,C5518,2024-06-04,1,99.24563453402394,99.24563453402394,544,1,Occassional Buyer Customer
3795,C552,2024-09-18,1,212.84961288891955,212.84961288891955,438,1,Occassional Buyer Customer
3796,C5520,2024-12-12,8,-572.0364687134625,-71.5045585891828,353,0,New Customer
3797,C5521,2022-09-27,1,-137.0853674274214,-137.0853674274214,1160,1,At-Risk Customer
3798,C5522,2025-03-09,1,-139.22545487945476,-139.22545487945476,266,0,New Customer
3799,C5523,2025-06-06,8,582.627106950906,72.82838836886324,177,0,New Customer
3800,C5524,2025-06-17,18,198.20225307241967,11.011236281801093,166,0,New Customer
3801,C5525,2024-09-17,4,-215.28488168394617,-53.82122042098654,439,1,New Customer
3802,C5527,2025-05-01,8,-1865.034889018407,-233.12936112730088,213,0,New Customer
3803,C5529,2023-07-04,1,151.55557695193897,151.55557695193897,880,1,Occassional Buyer Customer
3804,C553,2025-01-19,18,-2168.0706546949064,-120.44836970527257,315,0,New Customer
3805,C5530,2025-03-31,18,-2867.042867594345,-159.28015931079693,244,0,New Customer
3806,C5531,2024-04-08,1,55.35769363831526,55.35769363831526,601,1,Occassional Buyer Customer
3807,C5532,2025-03-22,8,1310.943914204343,163.86798927554287,253,0,Occassional Buyer Customer
3808,C5534,2024-03-12,1,224.2541719422977,224.2541719422977,628,1,Occassional Buyer Customer
3809,C5535,2022-12-01,1,-126.80829643314377,-126.80829643314377,1095,1,At-Risk Customer
3810,C5536,2023-11-06,1,-318.55859010761486,-318.55859010761486,755,1,At-Risk Customer
3811,C5537,2024-02-28,1,-126.90028256710389,-126.90028256710389,641,1,At-Risk Customer
3812,C5539,2023-12-02,1,362.395634211968,362.395634211968,729,1,Occassional Buyer Customer
3813,C554,2024-11-06,1,317.1158952242499,317.1158952242499,389,1,Occassional Buyer Customer
3814,C5540,2025-08-22,147,12214.33261669389,83.09069807274754,100,0,Loyal High-Value Customer
3815,C5541,2025-02-11,27,5336.996306177917,197.66652985844138,292,0,Loyal High-Value Customer
3816,C5542,2025-05-09,18,-218.8414370380495,-12.157857613224971,205,0,New Customer
3817,C5544,2024-12-04,18,-2163.071490754198,-120.17063837523321,361,0,New Customer
3818,C5545,2024-09-02,4,151.438094662536,37.859523665634,454,1,Occassional Buyer Customer
3819,C5546,2024-08-19,4,-329.5480938170166,-82.38702345425415,468,1,New Customer
3820,C5547,2025-07-04,8,-2377.350843112378,-297.1688553890472,149,0,New Customer
3821,C5548,2024-04-17,1,144.93756248426058,144.93756248426058,592,1,Occassional Buyer Customer
3822,C5551,2024-05-24,8,1448.4663763575427,181.05829704469284,555,1,Occassional Buyer Customer
3823,C5552,2024-12-16,8,-102.31281116506796,-12.789101395633494,349,0,New Customer
3824,C5555,2025-01-16,9,-1222.6710987011381,-135.85234430012645,318,0,New Customer
3825,C5556,2024-09-26,27,-1457.3234488720736,-53.974942550817545,430,1,New Customer
3826,C5557,2024-11-25,1,300.3387741333171,300.3387741333171,370,1,Occassional Buyer Customer
3827,C5558,2025-04-19,18,-629.9391809564182,-34.996621164245454,225,0,New Customer
3828,C5559,2024-09-02,4,1190.9505795730854,297.73764489327135,454,1,Occassional Buyer Customer
3829,C556,2025-06-12,32,-874.4881694387686,-27.32775529496152,171,0,New Customer
3830,C5560,2025-09-07,18,85.73423625077318,4.763013125042955,84,0,New Customer
3831,C5561,2025-05-23,32,-3603.7438299067544,-112.61699468458607,191,0,Discount Seeker Customer
3832,C5562,2025-05-24,1,-65.62631098591272,-65.62631098591272,190,0,New Customer
3833,C5563,2023-10-27,1,166.9986916554289,166.9986916554289,765,1,Occassional Buyer Customer
3834,C5564,2024-10-05,8,-1767.684259549809,-220.96053244372612,421,1,New Customer
3835,C5566,2025-07-06,32,-1151.8165124447191,-35.99426601389747,147,0,New Customer
3836,C5568,2025-06-16,1,219.45289706855644,219.45289706855644,167,0,Occassional Buyer Customer
3837,C557,2025-08-31,32,-3700.4562790618106,-115.63925872068158,91,0,Discount Seeker Customer
3838,C5572,2025-01-25,1,100.44834826072452,100.44834826072452,309,0,Occassional Buyer Customer
3839,C5574,2025-10-02,9,-344.09465454670914,-38.23273939407879,59,0,New Customer
3840,C5575,2024-11-26,1,-38.29253064004076,-38.29253064004076,369,1,New Customer
3841,C5576,2025-01-25,8,2289.8521115063386,286.2315139382923,309,0,Occassional Buyer Customer
3842,C5578,2025-06-20,18,2529.969134029072,140.55384077939289,163,0,Loyal High-Value Customer
3843,C5579,2024-11-24,1,-403.1059999751643,-403.1059999751643,371,1,New Customer
3844,C558,2023-12-03,8,-35.31832285324492,-4.414790356655615,728,1,At-Risk Customer
3845,C5580,2025-04-09,8,-825.5458626225634,-103.19323282782042,235,0,New Customer
3846,C5581,2025-09-19,8,-286.4686234885622,-35.80857793607027,72,0,New Customer
3847,C5582,2024-09-03,1,129.83450940840402,129.83450940840402,453,1,Occassional Buyer Customer
3848,C5583,2023-03-21,1,-246.53373741188864,-246.53373741188864,985,1,At-Risk Customer
3849,C5584,2025-08-06,4,401.2472322116893,100.31180805292233,116,0,New Customer
3850,C5585,2023-11-30,1,-300.4936312904996,-300.4936312904996,731,1,At-Risk Customer
3851,C5586,2024-07-03,18,5155.1034278684965,286.39463488158316,515,1,Loyal High-Value Customer
3852,C5587,2024-11-12,4,416.51395616606885,104.12848904151721,383,1,Occassional Buyer Customer
3853,C5588,2025-05-21,1,-361.3788797005733,-361.3788797005733,193,0,New Customer
3854,C5589,2025-03-23,27,-1816.5347060752995,-67.27906318797406,252,0,New Customer
3855,C559,2024-07-01,1,-297.82601212366046,-297.82601212366046,517,1,New Customer
3856,C5591,2024-03-20,1,-69.94062498450813,-69.94062498450813,620,1,At-Risk Customer
3857,C5592,2025-04-30,8,1121.0267566456619,140.12834458070773,214,0,Occassional Buyer Customer
3858,C5593,2024-05-21,1,269.3977839166307,269.3977839166307,558,1,Occassional Buyer Customer
3859,C5594,2025-08-12,27,-217.04270201243352,-8.038618593053094,110,0,New Customer
3860,C5595,2025-06-22,32,-160.03400463200705,-5.00106264475022,161,0,New Customer
3861,C5596,2024-05-31,1,-321.85317003672867,-321.85317003672867,548,1,At-Risk Customer
3862,C5597,2023-08-22,1,-22.95663454703568,-22.95663454703568,831,1,At-Risk Customer
3863,C56,2025-01-30,1,-195.11579237209696,-195.11579237209696,304,0,New Customer
3864,C560,2025-01-04,27,-2000.9728435660536,-74.11010531726124,330,0,New Customer
3865,C561,2025-09-30,8,-810.4950722704743,-101.31188403380929,61,0,New Customer
3866,C562,2024-04-09,4,513.4539365310621,128.36348413276554,600,1,Occassional Buyer Customer
3867,C563,2025-05-20,8,557.2911235366029,69.66139044207536,194,0,New Customer
3868,C565,2024-04-24,8,-841.0247724861697,-105.12809656077121,585,1,New Customer
3869,C566,2025-09-12,18,-990.6340835242871,-55.0352268624604,79,0,New Customer
3870,C567,2025-01-17,1,55.55369794297518,55.55369794297518,317,0,New Customer
3871,C568,2025-02-22,18,-1395.2648806214634,-77.5147155900813,281,0,New Customer
3872,C57,2025-08-12,18,-1589.3441269936507,-88.2968959440917,110,0,New Customer
3873,C570,2025-08-12,8,1504.7066461665208,188.0883307708151,110,0,Occassional Buyer Customer
3874,C571,2024-10-27,1,310.88317780097753,310.88317780097753,399,1,Occassional Buyer Customer
3875,C572,2023-04-15,1,13.20978366564366,13.20978366564366,960,1,At-Risk Customer
3876,C573,2025-02-11,8,-902.5766535373376,-112.8220816921672,292,0,New Customer
3877,C574,2023-05-17,1,-183.75498778407788,-183.75498778407788,928,1,At-Risk Customer
3878,C575,2024-04-28,4,658.8602593754522,164.71506484386305,581,1,Occassional Buyer Customer
3879,C577,2024-04-08,1,97.17800723473523,97.17800723473523,601,1,Occassional Buyer Customer
3880,C578,2023-11-01,1,278.8375633638556,278.8375633638556,760,1,Occassional Buyer Customer
3881,C58,2024-10-21,1,18.13247038231045,18.13247038231045,405,1,New Customer
3882,C580,2024-07-14,4,77.70458131307299,19.426145328268248,504,1,Occassional Buyer Customer
3883,C581,2023-11-19,1,190.4231082489285,190.4231082489285,742,1,Occassional Buyer Customer
3884,C582,2024-03-29,8,1997.6551540496,249.7068942562,611,1,Occassional Buyer Customer
3885,C583,2024-10-28,4,-346.53395907152657,-86.63348976788164,398,1,New Customer
3886,C584,2024-01-02,4,-275.13452444299367,-68.78363111074842,698,1,At-Risk Customer
3887,C585,2023-02-05,1,318.78761609436543,318.78761609436543,1029,1,Occassional Buyer Customer
3888,C586,2024-09-29,4,-356.6629825472871,-89.16574563682177,427,1,New Customer
3889,C588,2023-11-24,1,-99.76871600319866,-99.76871600319866,737,1,At-Risk Customer
3890,C589,2025-06-17,18,2760.610942674393,153.36727459302182,166,0,Loyal High-Value Customer
3891,C59,2024-09-22,8,-394.0896806318457,-49.26121007898071,434,1,New Customer
3892,C591,2023-05-06,1,94.70816679418064,94.70816679418064,939,1,At-Risk Customer
3893,C592,2025-03-07,4,172.14037832296663,43.03509458074166,268,0,New Customer
3894,C593,2024-02-24,1,-141.22793649562936,-141.22793649562936,645,1,At-Risk Customer
3895,C594,2022-08-07,1,30.298929241794188,30.298929241794188,1211,1,At-Risk Customer
3896,C595,2025-11-07,8,212.07806243419293,26.509757804274116,23,0,New Customer
3897,C596,2025-07-16,50,-1117.110505702029,-22.342210114040583,137,0,Discount Seeker Customer
3898,C597,2023-11-09,8,-355.0110698398489,-44.376383729981114,752,1,At-Risk Customer
3899,C598,2025-04-04,32,-4829.306000445307,-150.91581251391585,240,0,Discount Seeker Customer
3900,C599,2024-02-20,1,-279.95941381002905,-279.95941381002905,649,1,At-Risk Customer
3901,C600,2024-01-26,4,-148.40551969930175,-37.10137992482544,674,1,At-Risk Customer
3902,C601,2025-10-15,48,5869.210792311622,122.27522483982546,46,0,Loyal High-Value Customer
3903,C602,2023-11-26,1,-218.3587583019416,-218.3587583019416,735,1,At-Risk Customer
3904,C603,2024-11-22,1,-125.25521809268336,-125.25521809268336,373,1,New Customer
3905,C604,2025-07-10,27,2490.445172231305,92.23871008264094,143,0,Loyal High-Value Customer
3906,C605,2024-09-18,8,-987.0509551623909,-123.38136939529886,438,1,New Customer
3907,C606,2023-01-28,1,-181.0236270897809,-181.0236270897809,1037,1,At-Risk Customer
3908,C607,2024-09-02,1,-280.99112858184577,-280.99112858184577,454,1,New Customer
3909,C608,2024-10-01,1,32.0246742410648,32.0246742410648,425,1,Occassional Buyer Customer
3910,C61,2024-05-06,18,65.48600111346876,3.6381111729704867,573,1,New Customer
3911,C610,2024-08-07,1,58.30879003603084,58.30879003603084,480,1,Occassional Buyer Customer
3912,C611,2025-10-21,18,-307.2076445349061,-17.067091363050338,40,0,New Customer
3913,C613,2025-05-01,8,-195.57830731158845,-24.447288413948556,213,0,New Customer
3914,C614,2024-06-10,8,-1267.54931663597,-158.44366457949624,538,1,New Customer
3915,C615,2023-10-03,1,387.8415399892726,387.8415399892726,789,1,Occassional Buyer Customer
3916,C616,2025-08-31,32,1599.8029014722092,49.99384067100654,91,0,Loyal High-Value Customer
3917,C617,2025-07-21,18,-4645.40517358148,-258.0780651989711,132,0,Discount Seeker Customer
3918,C618,2025-03-23,1,-85.1199739302659,-85.1199739302659,252,0,New Customer
3919,C619,2023-02-22,1,187.5376696042856,187.5376696042856,1012,1,Occassional Buyer Customer
3920,C62,2023-11-17,1,11.915147927535877,11.915147927535877,744,1,At-Risk Customer
3921,C620,2023-05-12,1,-24.78346623535945,-24.78346623535945,933,1,At-Risk Customer
3922,C621,2024-08-07,8,-219.5858342878076,-27.44822928597595,480,1,New Customer
3923,C623,2024-09-24,4,-160.01391025205382,-40.003477563013455,432,1,New Customer
3924,C624,2022-09-22,1,-140.45931863604218,-140.45931863604218,1165,1,At-Risk Customer
3925,C626,2025-01-24,18,146.9520488122547,8.164002711791928,310,0,New Customer
3926,C627,2025-06-11,1,189.1713705325324,189.1713705325324,172,0,Occassional Buyer Customer
3927,C629,2025-08-09,1,189.7157785303993,189.7157785303993,113,0,Occassional Buyer Customer
3928,C63,2023-12-10,1,216.8025000579926,216.8025000579926,721,1,Occassional Buyer Customer
3929,C632,2024-03-08,1,219.45958831605336,219.45958831605336,632,1,Occassional Buyer Customer
3930,C633,2025-05-09,4,136.90472086006218,34.226180215015546,205,0,New Customer
3931,C634,2022-06-14,1,121.70649281942728,121.70649281942728,1265,1,At-Risk Customer
3932,C635,2025-03-02,8,-1079.7786240790613,-134.97232800988266,273,0,New Customer
3933,C637,2024-09-21,8,-1810.8479961914443,-226.35599952393054,435,1,New Customer
3934,C638,2024-08-02,1,102.5454395774599,102.5454395774599,485,1,Occassional Buyer Customer
3935,C64,2024-01-13,1,-90.1801755044052,-90.1801755044052,687,1,At-Risk Customer
3936,C640,2025-06-02,48,-1923.773539520318,-40.07861540667329,181,0,Discount Seeker Customer
3937,C641,2023-08-28,1,59.47082678098637,59.47082678098637,825,1,At-Risk Customer
3938,C642,2025-05-05,8,-948.1890982728617,-118.5236372841077,209,0,New Customer
3939,C643,2025-08-31,18,1885.2676347525403,104.73709081958557,91,0,Loyal High-Value Customer
3940,C644,2025-01-05,8,495.7725295468455,61.971566193355685,329,0,Occassional Buyer Customer
3941,C645,2024-02-23,1,292.75008492106656,292.75008492106656,646,1,Occassional Buyer Customer
3942,C646,2023-04-18,1,-143.02473429228124,-143.02473429228124,957,1,At-Risk Customer
3943,C647,2025-04-05,1,-325.9262561969741,-325.9262561969741,239,0,New Customer
3944,C648,2025-02-06,1,-138.04456690022312,-138.04456690022312,297,0,New Customer
3945,C649,2023-07-11,1,-418.064963860021,-418.064963860021,873,1,At-Risk Customer
3946,C65,2024-09-27,1,-123.55377839942952,-123.55377839942952,429,1,New Customer
3947,C650,2022-08-25,1,94.65404715716988,94.65404715716988,1193,1,At-Risk Customer
3948,C653,2024-04-15,4,-230.65888510992696,-57.66472127748174,594,1,At-Risk Customer
3949,C655,2025-07-12,48,4038.9622936917485,84.14504778524476,141,0,Loyal High-Value Customer
3950,C656,2023-08-05,1,-261.56861571977834,-261.56861571977834,848,1,At-Risk Customer
3951,C657,2024-12-18,4,-363.68561273587477,-90.92140318396869,347,0,New Customer
3952,C659,2025-05-04,8,920.5354261687538,115.06692827109423,210,0,Occassional Buyer Customer
3953,C66,2025-08-08,8,-631.1614559817494,-78.89518199771868,114,0,New Customer
3954,C660,2025-04-01,4,908.3182114464234,227.07955286160586,243,0,Occassional Buyer Customer
3955,C661,2022-11-20,1,66.5649905574898,66.5649905574898,1106,1,At-Risk Customer
3956,C662,2025-02-17,18,-2012.0970721645979,-111.783170675811,286,0,New Customer
3957,C663,2022-06-12,1,-85.53190164631394,-85.53190164631394,1267,1,At-Risk Customer
3958,C664,2024-06-23,4,405.64897451885156,101.41224362971289,525,1,Occassional Buyer Customer
3959,C665,2023-09-10,1,242.62356663529684,242.62356663529684,812,1,Occassional Buyer Customer
3960,C666,2025-05-13,18,1337.6657689545027,74.31476494191682,201,0,New Customer
3961,C667,2024-08-03,4,848.17429077632,212.04357269408,484,1,Occassional Buyer Customer
3962,C668,2025-05-09,18,-1441.7552539419298,-80.09751410788499,205,0,New Customer
3963,C669,2022-09-05,1,134.16872445225246,134.16872445225246,1182,1,At-Risk Customer
3964,C67,2025-06-15,32,-53.54927726476103,-1.6734149145237822,168,0,New Customer
3965,C670,2023-11-11,4,-443.40397703860447,-110.85099425965112,750,1,At-Risk Customer
3966,C672,2024-07-27,4,-7.396286295331265,-1.8490715738328163,491,1,New Customer
3967,C673,2025-08-25,48,13814.040172515499,287.7925035940729,97,0,Loyal High-Value Customer
3968,C676,2025-03-31,18,2327.458952363913,129.3032751313285,244,0,Loyal High-Value Customer
3969,C678,2024-06-03,1,-87.56018678441907,-87.56018678441907,545,1,New Customer
3970,C679,2022-12-15,1,-27.63028526985717,-27.63028526985717,1081,1,At-Risk Customer
3971,C68,2024-09-27,1,-42.11731099464146,-42.11731099464146,429,1,New Customer
3972,C680,2024-11-17,8,-1486.6122848214443,-185.82653560268054,378,1,New Customer
3973,C681,2025-09-15,48,797.1570822830588,16.607439214230393,76,0,Loyal High-Value Customer
3974,C682,2025-07-28,8,-214.25263751312957,-26.781579689141196,125,0,New Customer
3975,C683,2023-06-09,1,55.54115414427542,55.54115414427542,905,1,At-Risk Customer
3976,C684,2024-02-02,1,-40.921751265842246,-40.921751265842246,667,1,At-Risk Customer
3977,C685,2025-05-12,4,-403.73935184856134,-100.93483796214034,202,0,New Customer
3978,C687,2023-10-29,1,219.1726523862524,219.1726523862524,763,1,Occassional Buyer Customer
3979,C688,2025-10-04,48,-8060.569017868318,-167.92852120558996,57,0,Discount Seeker Customer
3980,C689,2023-11-28,4,-227.03566678275644,-56.75891669568911,733,1,At-Risk Customer
3981,C69,2024-07-18,1,-9.89059883836812,-9.89059883836812,500,1,New Customer
3982,C690,2024-05-05,8,246.8312702796884,30.85390878496105,574,1,Occassional Buyer Customer
3983,C691,2024-05-12,1,202.570892381654,202.570892381654,567,1,Occassional Buyer Customer
3984,C692,2023-03-01,1,-191.2238733518512,-191.2238733518512,1005,1,At-Risk Customer
